filename,cardboard,glass,metal,paper,plastic,trash
glass74_jpg.rf.KM9CjVAG55Ymgc4MWdCZ.jpg,0,1,0,0,0,0
plastic292_jpg.rf.KOYpLdM7GpG57v1EPvwE.jpg,0,0,0,0,1,0
plastic117_jpg.rf.KPLYpbhgvI7gkajfIWEY.jpg,0,0,0,0,1,0
plastic355_jpg.rf.KPiWoptDSFOk1HY3T291.jpg,0,0,0,0,1,0
paper148_jpg.rf.KZomiZVpxBjxCFQYd36K.jpg,0,0,0,1,0,0
glass47_jpg.rf.Kc0hLWaV2cTV1BlQfO2j.jpg,0,1,0,0,0,0
glass319_jpg.rf.Ko0b0ij4wmHhQPfCvKA6.jpg,0,1,0,0,0,0
cardboard362_jpg.rf.KpfROpcIdCt7KRTtkbtv.jpg,1,0,0,0,0,0
trash54_jpg.rf.Kq3kf1w5wizz3AwACnOY.jpg,0,0,0,0,0,1
trash128_jpg.rf.KtlmdgFYG9fYyqsZCka3.jpg,0,0,0,0,0,1
metal303_jpg.rf.L6bg4ZIi1IQZ4W8qd8bK.jpg,0,0,1,0,0,0
plastic412_jpg.rf.L9WyI2CtP5QwmB2oYBFd.jpg,0,0,0,0,1,0
trash30_jpg.rf.LDsA02PwG1P184frTjDY.jpg,0,0,0,0,0,1
paper420_jpg.rf.LGnk37UQfnoWSJVwfzUj.jpg,0,0,0,1,0,0
cardboard231_jpg.rf.LMCm1EB4wlXC8UK5hWLC.jpg,1,0,0,0,0,0
paper77_jpg.rf.LZUqh0mDieCOCsii1Qsv.jpg,0,0,0,1,0,0
metal356_jpg.rf.Lhnwwg29Q4iZo8fekBn5.jpg,0,0,1,0,0,0
paper297_jpg.rf.Lmjh4h6H2qyWLBEtGijc.jpg,0,0,0,1,0,0
cardboard175_jpg.rf.3T6plXLemHpX2TzKOwyW.jpg,1,0,0,0,0,0
cardboard373_jpg.rf.3WQo9W3CTzji46JfbJCQ.jpg,1,0,0,0,0,0
metal208_jpg.rf.3e32c7AbtIJEfZuzCKx6.jpg,0,0,1,0,0,0
plastic44_jpg.rf.3kd4Z4nbirnJSwyutMIx.jpg,0,0,0,0,1,0
paper500_jpg.rf.3xIduH60qBrmoDdVodwB.jpg,0,0,0,1,0,0
glass273_jpg.rf.3z8CnK76wjtkee8YdmJx.jpg,0,1,0,0,0,0
metal112_jpg.rf.47CgnjN2380ejNho1yWY.jpg,0,0,1,0,0,0
cardboard214_jpg.rf.4D68npYGOw4RHl0w4tbj.jpg,1,0,0,0,0,0
metal270_jpg.rf.4QaKFJnZCqmhnHXf6TFR.jpg,0,0,1,0,0,0
metal218_jpg.rf.4d58FRYD6Gr4ZuO9o2xJ.jpg,0,0,1,0,0,0
paper172_jpg.rf.4gKk3zGMmkgPYqgvWiM3.jpg,0,0,0,1,0,0
metal52_jpg.rf.4oUbYV4Z7WVSFdGbjK3Z.jpg,0,0,1,0,0,0
cardboard263_jpg.rf.4qz4Eow8j77MNewsNMvu.jpg,1,0,0,0,0,0
glass16_jpg.rf.4tWj6rL1L5HkGS9LUGXo.jpg,0,1,0,0,0,0
plastic394_jpg.rf.5JoKWlAW8aphxWiwNuvw.jpg,0,0,0,0,1,0
cardboard301_jpg.rf.5QvDIKHF6NuDP6fIofop.jpg,1,0,0,0,0,0
paper203_jpg.rf.5aJmiHL1MPiWAzGDcBt1.jpg,0,0,0,1,0,0
paper378_jpg.rf.5kvQPOS4WtRKNpY26Muh.jpg,0,0,0,1,0,0
glass304_jpg.rf.5rtSfBZzj8K7Ol6i1u3B.jpg,0,1,0,0,0,0
paper346_jpg.rf.62NbZMb1npOGQyILXFuA.jpg,0,0,0,1,0,0
cardboard161_jpg.rf.69RpweUwIFYAhQorns1k.jpg,1,0,0,0,0,0
plastic313_jpg.rf.6H4KVOtMIjqa1CVneNEx.jpg,0,0,0,0,1,0
metal258_jpg.rf.6K9eLqV6YdLdRRBHvO0U.jpg,0,0,1,0,0,0
glass51_jpg.rf.6Msvngak8UcF1bRp2W3f.jpg,0,1,0,0,0,0
plastic116_jpg.rf.6MufFcSv5IexQbE9vAP6.jpg,0,0,0,0,1,0
trash34_jpg.rf.6NcrC5HJ6Asn5OZmq4WR.jpg,0,0,0,0,0,1
cardboard123_jpg.rf.6YuZYYPSne63F7owjH4D.jpg,1,0,0,0,0,0
metal381_jpg.rf.6aWKlJiWoqL91tYnVosi.jpg,0,0,1,0,0,0
glass139_jpg.rf.6cNXQEkLbD0OTNmGPDyi.jpg,0,1,0,0,0,0
glass35_jpg.rf.6jeQZofTTEqCFiaugEgR.jpg,0,1,0,0,0,0
glass297_jpg.rf.aTSwhVNocKqpawFCnQR3.jpg,0,1,0,0,0,0
cardboard388_jpg.rf.aU04Cs7D0JV02zgkinUu.jpg,1,0,0,0,0,0
paper342_jpg.rf.aYiH6D8hWijwX4VEfq23.jpg,0,0,0,1,0,0
cardboard203_jpg.rf.aa3A45raCBh8NYk949Mq.jpg,1,0,0,0,0,0
glass435_jpg.rf.afHUXsMsYwfd6fM92ctb.jpg,0,1,0,0,0,0
metal389_jpg.rf.agbUD1RPLxL3J9JWDcei.jpg,0,0,1,0,0,0
metal342_jpg.rf.anTqZH2SmruvZn8jm1SV.jpg,0,0,1,0,0,0
plastic372_jpg.rf.ap8sO67wS8EmqffZk8c5.jpg,0,0,0,0,1,0
paper36_jpg.rf.at2F2fwjyDdh12WZ2XD5.jpg,0,0,0,1,0,0
paper111_jpg.rf.b2KqvyQpp4K2Ok0tlt0I.jpg,0,0,0,1,0,0
cardboard10_jpg.rf.b3A3BEqjsWPqf4HM1mM6.jpg,1,0,0,0,0,0
paper241_jpg.rf.bCGWdwXtYubnP90oOOrR.jpg,0,0,0,1,0,0
metal244_jpg.rf.bYHXFW4R4KDINIV3oGxj.jpg,0,0,1,0,0,0
paper347_jpg.rf.biHFsH7Ra92zccctsmLc.jpg,0,0,0,1,0,0
plastic339_jpg.rf.bkE8TydCc0XN6kc7W2Ej.jpg,0,0,0,0,1,0
glass289_jpg.rf.butAiEDPEFb2EITelQEZ.jpg,0,1,0,0,0,0
glass453_jpg.rf.cF48wpq0W0SJ4mpWbDXg.jpg,0,1,0,0,0,0
plastic234_jpg.rf.cNfpfBWQ3VMIIH4Nx33K.jpg,0,0,0,0,1,0
plastic148_jpg.rf.cXoy0awyfu1AUflMOQtx.jpg,0,0,0,0,1,0
plastic214_jpg.rf.cccBqrL8dzJ59BXjNQer.jpg,0,0,0,0,1,0
cardboard389_jpg.rf.cgZqyWTQCeGSqsZMyceo.jpg,1,0,0,0,0,0
paper69_jpg.rf.cj3KHrrpXfnnpaaZtYuR.jpg,0,0,0,1,0,0
plastic52_jpg.rf.cnmC6hJcqPPnwknQweCY.jpg,0,0,0,0,1,0
glass248_jpg.rf.crDyZwaWftA3J20GNEtt.jpg,0,1,0,0,0,0
metal352_jpg.rf.d7Qy6VmuPp1ootN6GsKA.jpg,0,0,1,0,0,0
trash26_jpg.rf.d8zWXZuaqe9cv6Xo4RT2.jpg,0,0,0,0,0,1
plastic360_jpg.rf.dK0j6kBUKWzTWxpn7DXy.jpg,0,0,0,0,1,0
glass154_jpg.rf.dKOEyZD9fG8HwmdavAhc.jpg,0,1,0,0,0,0
paper234_jpg.rf.dKXG5vXa8YhGaPxbTXyM.jpg,0,0,0,1,0,0
plastic289_jpg.rf.dXCRWBkXCJKfr7DTVwzl.jpg,0,0,0,0,1,0
paper81_jpg.rf.TQS4tZrmhPmNY2x0rIYD.jpg,0,0,0,1,0,0
paper356_jpg.rf.TT4u5TkooxTH7hGHW4Dq.jpg,0,0,0,1,0,0
plastic37_jpg.rf.TZt09G6S6v4qm8E5eMuY.jpg,0,0,0,0,1,0
paper49_jpg.rf.Tb7T5X6cZhIeK7uvEDoo.jpg,0,0,0,1,0,0
cardboard44_jpg.rf.TfpcLPTFXjxXkHQqjI3s.jpg,1,0,0,0,0,0
paper54_jpg.rf.U13XlKyx9dtj3KTeTa2D.jpg,0,0,0,1,0,0
paper215_jpg.rf.U5SYKsJbJazpBH8sT2es.jpg,0,0,0,1,0,0
paper164_jpg.rf.UDq0yiiZxddEC6OTjFSQ.jpg,0,0,0,1,0,0
cardboard116_jpg.rf.UEUfKK98EyVi3XRatsd0.jpg,1,0,0,0,0,0
paper577_jpg.rf.UFm19DgaXxMgAgAsjpbg.jpg,0,0,0,1,0,0
glass389_jpg.rf.UM7nUM65D5wQzE1vTZWx.jpg,0,1,0,0,0,0
metal190_jpg.rf.UVtDr80WqBM0SOGve25o.jpg,0,0,1,0,0,0
metal30_jpg.rf.UcytKwZ4wthuw5VlAs4p.jpg,0,0,1,0,0,0
plastic83_jpg.rf.UdaWSUgY4BajZ18rSUT3.jpg,0,0,0,0,1,0
glass264_jpg.rf.UeQFX7yioYhlCrCyvMhi.jpg,0,1,0,0,0,0
glass457_jpg.rf.UjHeCmDCggLvc73Se7xv.jpg,0,1,0,0,0,0
metal66_jpg.rf.UrWlWRLnGsSrqTBgl4qb.jpg,0,0,1,0,0,0
trash112_jpg.rf.UupSp9XCEkrq56JAcieL.jpg,0,0,0,0,0,1
metal232_jpg.rf.V2b1RauzTDBJwub5UTyx.jpg,0,0,1,0,0,0
plastic86_jpg.rf.V6EKUiKRnINrTKkQQes8.jpg,0,0,0,0,1,0
cardboard266_jpg.rf.VFG9DcfIZHZCkiOCw4o4.jpg,1,0,0,0,0,0
plastic223_jpg.rf.VNolgSyeSDPW0bOlIU6l.jpg,0,0,0,0,1,0
plastic288_jpg.rf.VWieI829JU7Yu49vLDNZ.jpg,0,0,0,0,1,0
metal252_jpg.rf.VYgZQMM8m6cis7rMA24D.jpg,0,0,1,0,0,0
glass114_jpg.rf.VchoDwXhuOLzQvAJZSeB.jpg,0,1,0,0,0,0
paper285_jpg.rf.VeH2AdcbAR0UG9B97yUm.jpg,0,0,0,1,0,0
cardboard129_jpg.rf.Vfg4WWIzMwHYduFEBmca.jpg,1,0,0,0,0,0
glass386_jpg.rf.Vj2TF43amosh1FU2LE8n.jpg,0,1,0,0,0,0
metal6_jpg.rf.VkF48Pm6IoibsNSh0I9X.jpg,0,0,1,0,0,0
metal376_jpg.rf.VolVP6bDo8NC6dxy6mtr.jpg,0,0,1,0,0,0
glass226_jpg.rf.LPKoe3EzKyK7UJ8EkUZ4.jpg,0,1,0,0,0,0
metal321_jpg.rf.LTAnhh6LmIiK46m4rnAb.jpg,0,0,1,0,0,0
metal391_jpg.rf.LXzcqBABuMPTMADC9NNi.jpg,0,0,1,0,0,0
metal237_jpg.rf.LjbhojjQkwkypD5rhVDt.jpg,0,0,1,0,0,0
metal361_jpg.rf.Lr8E24QKlKIvq3NgnvDr.jpg,0,0,1,0,0,0
paper261_jpg.rf.LzBE3WzQCsb3TraEiN8x.jpg,0,0,0,1,0,0
paper494_jpg.rf.MG5OP3jf71qxW0ook6wT.jpg,0,0,0,1,0,0
metal33_jpg.rf.Mc6STpIwwdRPhmFXUhQh.jpg,0,0,1,0,0,0
paper454_jpg.rf.MlgIEB1BNdmfGTVsPLhl.jpg,0,0,0,1,0,0
metal226_jpg.rf.MsCztdzvADunOvBHhxSL.jpg,0,0,1,0,0,0
cardboard252_jpg.rf.NCYq87JkPGMdWBcBkhO4.jpg,1,0,0,0,0,0
cardboard76_jpg.rf.NHgwBWEZyETO9J4q9aRM.jpg,1,0,0,0,0,0
cardboard103_jpg.rf.NUIDdgli28gD5AOa7GS5.jpg,1,0,0,0,0,0
plastic134_jpg.rf.Ni2xA1FttGX6zrAKBqLs.jpg,0,0,0,0,1,0
plastic32_jpg.rf.OHIpKFhq8UUD2hzpuEtU.jpg,0,0,0,0,1,0
cardboard292_jpg.rf.OLywskTnCxxKBTuAtQcB.jpg,1,0,0,0,0,0
plastic119_jpg.rf.OSKZX8NHFqW4YpOy84Ed.jpg,0,0,0,0,1,0
paper294_jpg.rf.OTZTIdK9XZrYalA5Wxb0.jpg,0,0,0,1,0,0
paper35_jpg.rf.OkCSbmycSsMqqQ6FytMN.jpg,0,0,0,1,0,0
paper4_jpg.rf.OmzYb9o2NlDWNnj86mqm.jpg,0,0,0,1,0,0
paper24_jpg.rf.OqOU0h2D0xi2kl0ndAa7.jpg,0,0,0,1,0,0
metal92_jpg.rf.OyOw8J8bkqCtMxB8Ag8O.jpg,0,0,1,0,0,0
cardboard179_jpg.rf.Ozf3TCkEggaVllsLyuiB.jpg,1,0,0,0,0,0
cardboard249_jpg.rf.P5AbaU7PLcXv8yDJSgzW.jpg,1,0,0,0,0,0
paper531_jpg.rf.PF6N3kGpKWMUhwhSrrGa.jpg,0,0,0,1,0,0
trash85_jpg.rf.PFzeerOYu68BjvgEwGzl.jpg,0,0,0,0,0,1
glass343_jpg.rf.oiSklON9GLOycG9uNWPM.jpg,0,1,0,0,0,0
cardboard285_jpg.rf.ooUqxN55hj67zRB9K7vW.jpg,1,0,0,0,0,0
paper25_jpg.rf.p32ixhc2WImm5Mw87p1c.jpg,0,0,0,1,0,0
cardboard352_jpg.rf.p3vu5dJR2xt5x2a1OwWG.jpg,1,0,0,0,0,0
plastic213_jpg.rf.pPO0WpoBNqvpn0M51tJR.jpg,0,0,0,0,1,0
paper519_jpg.rf.pl7f7B0Bx4HaqxlTnmn0.jpg,0,0,0,1,0,0
metal216_jpg.rf.pudxep4PBkPKGSuwiQMt.jpg,0,0,1,0,0,0
paper309_jpg.rf.pvuaHoFodgkXyKLFcwao.jpg,0,0,0,1,0,0
plastic43_jpg.rf.pzdpF7CIekfnLCOnYdxp.jpg,0,0,0,0,1,0
metal171_jpg.rf.q1mZppR3AKebRm5WufSl.jpg,0,0,1,0,0,0
glass462_jpg.rf.q4tcA9h3dkJnGC1QPoYq.jpg,0,1,0,0,0,0
glass312_jpg.rf.q6kYUpUs1uNNQBA9uOOS.jpg,0,1,0,0,0,0
metal230_jpg.rf.q7Uid5F29WYC6PdOsHJj.jpg,0,0,1,0,0,0
cardboard234_jpg.rf.qH1wmLv1Kq60P2udUKIt.jpg,1,0,0,0,0,0
glass373_jpg.rf.qJ6XfvrDbdZbT6STlONy.jpg,0,1,0,0,0,0
plastic335_jpg.rf.qO2tBIXoizKlUqksTyWw.jpg,0,0,0,0,1,0
cardboard38_jpg.rf.qcDesGTPPuKwqJLNxW4r.jpg,1,0,0,0,0,0
metal302_jpg.rf.qw3j0HJiwcNeyFCIxebO.jpg,0,0,1,0,0,0
paper396_jpg.rf.r64a0fkkN8mOI9jAFb28.jpg,0,0,0,1,0,0
plastic267_jpg.rf.r8kE2fbjne9c8PJXHP4v.jpg,0,0,0,0,1,0
